"Step","stage2-uvit-20260526-011258 - epoch","stage2-uvit-20260526-011258 - epoch__MIN","stage2-uvit-20260526-011258 - epoch__MAX"
"42357","17","17","17"
"42365","17","17","17"
"42367","17","17","17"
"42369","17","17","17"
"42378","17","17","17"
"42380","17","17","17"
"42382","17","17","17"
"42384","17","17","17"
"42385","17","17","17"
"42389","17","17","17"
"42391","17","17","17"
"42403","17","17","17"
"42408","17","17","17"
"42415","17","17","17"
"42419","17","17","17"
"42422","17","17","17"
"42430","17","17","17"
"42432","17","17","17"
"42438","17","17","17"
"42444","17","17","17"
"42454","17","17","17"
"42461","17","17","17"
"42464","17","17","17"
"42471","17","17","17"
"42472","17","17","17"
"42479","17","17","17"
"42480","17","17","17"
"42486","17","17","17"
"42487","17","17","17"
"42491","17","17","17"
"42505","17","17","17"
"42507","17","17","17"
"42509","17","17","17"
"42517","17","17","17"
"42520","17","17","17"
"42522","17","17","17"
"42528","17","17","17"
"42531","17","17","17"
"42532","17","17","17"
"42542","17","17","17"
"42544","17","17","17"
"42546","17","17","17"
"42548","17","17","17"
"42550","17","17","17"
"42556","17","17","17"
"42558","17","17","17"
"42564","17","17","17"
"42567","17","17","17"
"42570","17","17","17"
"42580","17","17","17"
"42585","17","17","17"
"42586","17","17","17"
"42587","17","17","17"
"42590","17","17","17"
"42592","17","17","17"
"42595","17","17","17"
"42598","17","17","17"
"42600","17","17","17"
"42608","17","17","17"
"42612","17","17","17"
"42616","17","17","17"
"42621","17","17","17"
"42624","17","17","17"
"42630","17","17","17"
"42633","17","17","17"
"42634","17","17","17"
"42636","17","17","17"
"42641","17","17","17"
"42642","17","17","17"
"42644","17","17","17"
"42654","17","17","17"
"42655","17","17","17"
"42656","17","17","17"
"42659","17","17","17"
"42667","17","17","17"
"42672","17","17","17"
"42673","17","17","17"
"42679","17","17","17"
"42680","17","17","17"
"42681","17","17","17"
"42683","17","17","17"
"42690","17","17","17"
"42692","17","17","17"
"42694","17","17","17"
"42696","17","17","17"
"42712","17","17","17"
"42720","17","17","17"
"42722","17","17","17"
"42731","17","17","17"
"42733","17","17","17"
"42734","17","17","17"
"42738","17","17","17"
"42744","17","17","17"
"42746","17","17","17"
"42747","17","17","17"
"42749","17","17","17"
"42760","17","17","17"
"42782","17","17","17"
"42785","17","17","17"
"42801","17","17","17"
"42811","17","17","17"
"42812","17","17","17"
"42817","17","17","17"
"42823","17","17","17"
"42824","17","17","17"
"42830","17","17","17"
"42832","17","17","17"
"42839","17","17","17"
"42840","17","17","17"
"42842","17","17","17"
"42843","17","17","17"
"42844","17","17","17"
"42845","17","17","17"
"42846","17","17","17"
"42850","17","17","17"
"42854","17","17","17"
"42865","17","17","17"
"42868","17","17","17"
"42871","17","17","17"
"42883","17","17","17"
"42891","17","17","17"
"42897","17","17","17"
"42915","17","17","17"
"42921","17","17","17"
"42924","17","17","17"
"42925","17","17","17"
"42938","17","17","17"
"42939","17","17","17"
"42940","17","17","17"
"42941","17","17","17"
"42943","17","17","17"
"42944","17","17","17"
"42947","17","17","17"
"42966","17","17","17"
"42978","17","17","17"
"42980","17","17","17"
"42986","17","17","17"
"42994","17","17","17"
"42996","17","17","17"
"42999","17","17","17"
"43002","17","17","17"
"43016","17","17","17"
"43018","17","17","17"
"43021","17","17","17"
"43030","17","17","17"
"43033","17","17","17"
"43037","17","17","17"
"43044","17","17","17"
"43047","17","17","17"
"43050","17","17","17"
"43059","17","17","17"
"43065","17","17","17"
"43068","17","17","17"
"43077","17","17","17"
"43089","17","17","17"
"43090","17","17","17"
"43094","17","17","17"
"43102","17","17","17"
"43103","17","17","17"
"43112","17","17","17"
"43113","17","17","17"
"43124","17","17","17"
"43137","17","17","17"
"43146","17","17","17"
"43151","17","17","17"
"43155","17","17","17"
"43157","17","17","17"
"43162","17","17","17"
"43167","17","17","17"
"43179","17","17","17"
"43189","17","17","17"
"43190","17","17","17"
"43192","17","17","17"
"43199","17","17","17"
"43201","17","17","17"
"43204","17","17","17"
"43225","17","17","17"
"43226","17","17","17"
"43236","17","17","17"
"43237","17","17","17"
"43244","17","17","17"
"43256","17","17","17"
"43257","17","17","17"
"43261","17","17","17"
"43266","17","17","17"
"43267","17","17","17"
"43278","17","17","17"
"43282","17","17","17"
"43283","17","17","17"
"43285","17","17","17"
"43286","17","17","17"
"43288","17","17","17"
"43294","17","17","17"
"43299","17","17","17"
"43302","17","17","17"
"43303","17","17","17"
"43308","17","17","17"
"43310","17","17","17"
"43317","17","17","17"
"43321","17","17","17"
"43323","17","17","17"
"43331","17","17","17"
"43336","17","17","17"
"43346","17","17","17"
"43347","17","17","17"
"43352","17","17","17"
"43364","17","17","17"
"43366","17","17","17"
"43371","17","17","17"
"43408","17","17","17"
"43414","17","17","17"
"43416","17","17","17"
"43426","17","17","17"
"43428","17","17","17"
"43441","17","17","17"
"43443","17","17","17"
"43452","17","17","17"
"43454","17","17","17"
"43456","17","17","17"
"43459","17","17","17"
"43461","17","17","17"
"43463","17","17","17"
"43465","17","17","17"
"43466","17","17","17"
"43476","17","17","17"
"43490","17","17","17"
"43494","17","17","17"
"43498","17","17","17"
"43507","17","17","17"
"43513","17","17","17"
"43519","17","17","17"
"43527","17","17","17"
"43536","17","17","17"
"43540","17","17","17"
"43542","17","17","17"
"43546","17","17","17"
"43547","17","17","17"
"43553","17","17","17"
"43555","17","17","17"
"43556","17","17","17"
"43557","17","17","17"
"43558","17","17","17"
"43570","17","17","17"
"43578","17","17","17"
"43581","17","17","17"
"43582","17","17","17"
"43587","17","17","17"
"43597","17","17","17"
"43598","17","17","17"
"43606","17","17","17"
"43614","17","17","17"
"43618","17","17","17"
"43622","17","17","17"
"43627","17","17","17"
"43629","17","17","17"
"43630","17","17","17"
"43633","17","17","17"
"43639","17","17","17"
"43646","17","17","17"
"43653","17","17","17"
"43657","17","17","17"
"43659","17","17","17"
"43661","17","17","17"
"43674","17","17","17"
"43677","17","17","17"
"43680","17","17","17"
"43682","17","17","17"
"43684","17","17","17"
"43691","17","17","17"
"43695","17","17","17"
"43709","17","17","17"
"43716","17","17","17"
"43718","17","17","17"
"43719","17","17","17"
"43724","17","17","17"
"43727","17","17","17"
"43732","17","17","17"
"43735","17","17","17"
"43738","17","17","17"
"43741","17","17","17"
"43749","17","17","17"
"43752","17","17","17"
"43763","17","17","17"
"43770","17","17","17"
"43776","17","17","17"
"43784","17","17","17"
"43798","17","17","17"
"43800","17","17","17"
"43805","17","17","17"
"43811","17","17","17"
"43812","17","17","17"
"43814","17","17","17"
"43819","17","17","17"
"43821","17","17","17"
"43823","17","17","17"
"43824","17","17","17"
"43825","17","17","17"
"43829","17","17","17"
"43830","17","17","17"
"43832","17","17","17"
"43837","17","17","17"
"43851","17","17","17"
"43852","17","17","17"
"43854","17","17","17"
"43856","17","17","17"
"43857","17","17","17"
"43861","17","17","17"
"43867","17","17","17"
"43871","17","17","17"
"43874","17","17","17"
"43875","17","17","17"
"43882","17","17","17"
"43883","17","17","17"
"43884","17","17","17"
"43886","17","17","17"
"43887","17","17","17"
"43898","17","17","17"
"43902","17","17","17"
"43905","17","17","17"
"43906","17","17","17"
"43914","17","17","17"
"43926","17","17","17"
"43931","17","17","17"
"43936","17","17","17"
"43941","17","17","17"
"43945","17","17","17"
"43948","17","17","17"
"43949","17","17","17"
"43950","17","17","17"
"43968","17","17","17"
"43970","17","17","17"
"43972","17","17","17"
"43975","17","17","17"
"43983","17","17","17"
"43987","17","17","17"
"43988","17","17","17"
"43991","17","17","17"
"43992","17","17","17"
"43996","17","17","17"
"44001","17","17","17"
"44019","17","17","17"
"44024","17","17","17"
"44031","17","17","17"
"44033","17","17","17"
"44034","17","17","17"
"44043","17","17","17"
"44051","17","17","17"
"44053","17","17","17"
"44063","17","17","17"
"44071","17","17","17"
"44076","17","17","17"
"44080","17","17","17"
"44085","17","17","17"
"44087","17","17","17"
"44091","17","17","17"
"44094","17","17","17"
"44100","17","17","17"
"44106","17","17","17"
"44121","17","17","17"
"44126","17","17","17"
"44132","17","17","17"
"44133","17","17","17"
"44135","17","17","17"
"44147","17","17","17"
"44149","17","17","17"
"44153","17","17","17"
"44154","17","17","17"
"44157","17","17","17"
"44162","17","17","17"
"44163","17","17","17"
"44173","17","17","17"
"44183","17","17","17"
"44186","17","17","17"
"44187","17","17","17"
"44196","17","17","17"
"44197","17","17","17"
"44199","17","17","17"
"44201","17","17","17"
"44203","17","17","17"
"44207","17","17","17"
"44213","17","17","17"
"44223","17","17","17"
"44227","17","17","17"
"44236","17","17","17"
"44238","17","17","17"
"44251","17","17","17"
"44261","17","17","17"
"44271","17","17","17"
"44272","17","17","17"
"44273","17","17","17"
"44277","17","17","17"
"44279","17","17","17"
"44281","17","17","17"
"44290","17","17","17"
"44291","17","17","17"
"44293","17","17","17"
"44299","17","17","17"
"44300","17","17","17"
"44305","17","17","17"
"44306","17","17","17"
"44312","17","17","17"
"44325","17","17","17"
"44326","17","17","17"
"44328","17","17","17"
"44332","17","17","17"
"44334","17","17","17"
"44335","17","17","17"
"44341","17","17","17"
"44342","17","17","17"
"44349","17","17","17"
"44351","17","17","17"
"44355","17","17","17"
"44357","17","17","17"
"44360","17","17","17"
"44365","17","17","17"
"44368","17","17","17"
"44372","17","17","17"
"44378","17","17","17"
"44385","17","17","17"
"44390","17","17","17"
"44396","17","17","17"
"44400","17","17","17"
"44419","17","17","17"
"44427","17","17","17"
"44432","17","17","17"
"44433","17","17","17"
"44435","17","17","17"
"44441","17","17","17"
"44442","17","17","17"
"44443","17","17","17"
"44444","17","17","17"
"44448","17","17","17"
"44451","17","17","17"
"44455","17","17","17"
"44465","17","17","17"
"44468","17","17","17"
"44473","17","17","17"
"44475","17","17","17"
"44477","17","17","17"
"44481","17","17","17"
"44485","17","17","17"
"44490","17","17","17"
"44494","17","17","17"
"44499","17","17","17"
"44502","17","17","17"
"44506","17","17","17"
"44510","17","17","17"
"44511","17","17","17"
"44512","17","17","17"
"44514","17","17","17"
"44519","17","17","17"
"44525","17","17","17"
"44527","17","17","17"
"44529","17","17","17"
"44538","17","17","17"
"44539","17","17","17"
"44540","17","17","17"
"44541","17","17","17"
"44546","17","17","17"
"44547","17","17","17"
"44559","17","17","17"
"44562","17","17","17"
"44564","17","17","17"
"44565","17","17","17"
"44571","17","17","17"
"44573","17","17","17"
"44575","17","17","17"
"44576","17","17","17"
"44581","17","17","17"
"44582","17","17","17"
"44585","17","17","17"
"44590","17","17","17"
"44592","17","17","17"
"44603","17","17","17"
"44604","17","17","17"
"44609","17","17","17"
"44626","17","17","17"
"44631","17","17","17"
"44641","17","17","17"
"44645","17","17","17"
"44648","17","17","17"
"44649","17","17","17"
"44655","17","17","17"
"44656","17","17","17"
"44661","17","17","17"
"44662","17","17","17"
"44664","17","17","17"
"44667","17","17","17"
"44669","17","17","17"
"44682","17","17","17"
"44686","17","17","17"
"44691","17","17","17"
"44692","17","17","17"
"44693","17","17","17"
"44701","17","17","17"
"44702","17","17","17"
"44703","17","17","17"
"44705","17","17","17"
"44707","17","17","17"
"44711","17","17","17"
"44715","17","17","17"
"44717","17","17","17"
"44718","17","17","17"
"44725","17","17","17"
"44727","17","17","17"
"44729","17","17","17"
"44732","17","17","17"
"44735","17","17","17"
"44736","17","17","17"
"44739","17","17","17"
"44741","17","17","17"
"44751","17","17","17"
"44762","17","17","17"
"44763","17","17","17"
"44766","17","17","17"
"44773","17","17","17"
"44775","17","17","17"
"44781","17","17","17"
"44795","17","17","17"
"44798","17","17","17"
"44801","17","17","17"
"44803","17","17","17"
"44807","17","17","17"
"44812","17","17","17"
"44831","17","17","17"
"44832","17","17","17"
"44835","17","17","17"
"44855","17","17","17"
"44860","17","17","17"
"44862","17","17","17"
"44867","17","17","17"
"44881","17","17","17"
"44885","17","17","17"
"44886","17","17","17"
"44893","17","17","17"
"44894","17","17","17"
"44909","17","17","17"
"44913","17","17","17"
"44916","17","17","17"
"44918","17","17","17"
"44920","17","17","17"
"44928","17","17","17"
"44929","17","17","17"
"44935","17","17","17"
"44942","17","17","17"
"44947","17","17","17"
"44948","17","17","17"
"44949","17","17","17"
"44950","17","17","17"
"44956","17","17","17"
"44960","17","17","17"
"44963","17","17","17"
"44966","17","17","17"
"44969","17","17","17"
"44987","17","17","17"
"44994","17","17","17"
"44995","17","17","17"
"44996","17","17","17"
"44999","17","17","17"
"45000","17","17","17"
"45002","17","17","17"
"45009","17","17","17"
"45021","17","17","17"
"45025","17","17","17"
"45037","17","17","17"
"45039","17","17","17"
"45040","17","17","17"
"45050","17","17","17"
"45058","17","17","17"
"45065","17","17","17"
"45068","17","17","17"
"45073","17","17","17"
"45075","17","17","17"
"45077","17","17","17"
"45080","17","17","17"
"45083","17","17","17"
"45085","17","17","17"
"45086","17","17","17"
"45091","17","17","17"
"45092","17","17","17"
"45096","17","17","17"
"45110","17","17","17"
"45113","17","17","17"
"45120","17","17","17"
"45123","17","17","17"
"45124","17","17","17"
"45128","17","17","17"
"45130","17","17","17"
"45131","17","17","17"
"45132","17","17","17"
"45134","17","17","17"
"45139","17","17","17"
"45144","17","17","17"
"45150","17","17","17"
"45158","17","17","17"
"45160","17","17","17"
"45165","17","17","17"
"45170","17","17","17"
"45183","17","17","17"
"45188","17","17","17"
"45189","17","17","17"
"45190","17","17","17"
"45191","17","17","17"
"45194","17","17","17"
"45199","17","17","17"
"45200","17","17","17"
"45206","17","17","17"
"45207","17","17","17"
"45223","17","17","17"
"45224","17","17","17"
"45227","17","17","17"
"45238","17","17","17"
"45250","17","17","17"
"45260","17","17","17"
"45261","17","17","17"
"45277","17","17","17"
"45278","17","17","17"
"45286","17","17","17"
"45288","17","17","17"
"45293","17","17","17"
"45309","17","17","17"
"45313","17","17","17"
"45316","17","17","17"
"45329","17","17","17"
"45332","17","17","17"
"45339","17","17","17"
"45340","17","17","17"
"45341","17","17","17"
"45342","17","17","17"
"45343","17","17","17"
"45367","17","17","17"
"45372","17","17","17"
"45373","17","17","17"
"45375","17","17","17"
"45380","17","17","17"
"45386","17","17","17"
"45391","17","17","17"
"45393","17","17","17"
"45395","17","17","17"
"45402","17","17","17"
"45403","17","17","17"
"45409","17","17","17"
"45411","17","17","17"
"45412","17","17","17"
"45413","17","17","17"
"45414","17","17","17"
"45417","17","17","17"
"45424","17","17","17"
"45431","17","17","17"
"45442","17","17","17"
"45443","17","17","17"
"45453","17","17","17"
"45454","17","17","17"
"45473","17","17","17"
"45477","17","17","17"
"45483","17","17","17"
"45493","17","17","17"
"45496","17","17","17"
"45497","17","17","17"
"45498","17","17","17"
"45500","17","17","17"
"45505","17","17","17"
"45518","17","17","17"
"45519","17","17","17"
"45526","17","17","17"
"45528","17","17","17"
"45531","17","17","17"
"45533","17","17","17"
"45537","17","17","17"
"45547","17","17","17"
"45548","17","17","17"
"45552","17","17","17"
"45556","17","17","17"
"45572","17","17","17"
"45579","17","17","17"
"45581","17","17","17"
"45585","17","17","17"
"45586","17","17","17"
"45588","17","17","17"
"45594","17","17","17"
"45599","17","17","17"
"45606","17","17","17"
"45609","17","17","17"
"45611","17","17","17"
"45624","17","17","17"
"45625","17","17","17"
"45627","17","17","17"
"45628","17","17","17"
"45635","17","17","17"
"45638","17","17","17"
"45644","17","17","17"
